-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2021 
Location: Latitude  8.2739   Longitude 77.5674 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 261.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,WS10M,T2M
2020,11,26,1,97.72,4.71,2.44,22.62
2020,11,26,2,97.7,4.65,2.4,22.49
2020,11,26,3,97.73,4.66,2.41,22.39
2020,11,26,4,97.8,4.88,2.48,22.37
2020,11,26,5,97.88,5.22,2.61,22.39
2020,11,26,6,97.97,5.5,2.96,23.01
2020,11,26,7,98.05,5.33,4.24,24.56
2020,11,26,8,98.11,6.79,5.39,25.86
2020,11,26,9,98.11,7.33,5.99,26.76
2020,11,26,10,98.05,7.44,6.16,27.43
2020,11,26,11,97.97,7.47,6.19,27.8
2020,11,26,12,97.87,7.5,6.2,27.92
2020,11,26,13,97.79,7.72,6.31,27.8
2020,11,26,14,97.74,7.86,6.3,27.44
2020,11,26,15,97.73,7.72,5.99,26.83
2020,11,26,16,97.77,7.43,5.28,25.9
2020,11,26,17,97.83,7.26,4.45,24.82
2020,11,26,18,97.92,6.94,3.87,24.14
2020,11,26,19,98.01,6.42,3.36,23.78
2020,11,26,20,98.09,5.55,2.69,23.4
2020,11,26,21,98.13,4.87,2.39,23.12
2020,11,26,22,98.11,4.49,2.28,22.88
2020,11,26,23,98.08,4.54,2.31,22.67
2020,11,27,0,98.01,4.79,2.4,22.48
2020,11,27,1,97.95,4.66,2.36,22.28
2020,11,27,2,97.92,4.23,2.27,22.02
2020,11,27,3,97.92,3.71,2.16,21.78
2020,11,27,4,97.98,3.33,2.05,21.59
2020,11,27,5,98.05,3.09,1.96,21.42
2020,11,27,6,98.13,2.91,1.75,22.15
2020,11,27,7,98.21,2.81,2.21,24.46
2020,11,27,8,98.27,2.8,2.42,25.86
2020,11,27,9,98.26,2.7,2.41,26.87
2020,11,27,10,98.21,2.73,2.45,27.78
2020,11,27,11,98.11,2.92,2.66,28.41
2020,11,27,12,98.01,3.44,3.15,28.63
2020,11,27,13,97.94,4.13,3.76,28.47
2020,11,27,14,97.89,4.74,4.22,28.02
2020,11,27,15,97.89,5.06,4.3,27.35
2020,11,27,16,97.94,4.97,3.55,26.24
2020,11,27,17,98.03,4.61,2.43,24.78
2020,11,27,18,98.12,4.28,2.14,23.9
2020,11,27,19,98.19,3.91,2.08,23.52
2020,11,27,20,98.23,3.77,2.07,23.26
2020,11,27,21,98.24,3.79,2.09,23.03
2020,11,27,22,98.22,3.8,2.1,22.83
2020,11,27,23,98.19,3.57,2.06,22.69
2020,11,28,0,98.15,3.11,1.9,22.56
2020,11,28,1,98.09,2.62,1.7,22.49
2020,11,28,2,98.06,2.21,1.49,22.5
2020,11,28,3,98.07,1.86,1.29,22.52
2020,11,28,4,98.12,1.57,1.11,22.51
2020,11,28,5,98.18,1.23,0.86,22.36
2020,11,28,6,98.25,0.74,0.52,22.92
2020,11,28,7,98.32,0.57,0.43,24.91
2020,11,28,8,98.38,1.0,0.91,26.4
2020,11,28,9,98.36,1.79,1.65,27.53
2020,11,28,10,98.3,2.39,2.19,28.32
2020,11,28,11,98.21,2.8,2.56,28.8
2020,11,28,12,98.12,3.05,2.79,29.03
2020,11,28,13,98.04,3.17,2.91,29.05
2020,11,28,14,97.99,3.33,3.02,28.72
2020,11,28,15,98.0,3.7,3.0,27.91
2020,11,28,16,98.05,4.03,2.7,26.74
2020,11,28,17,98.13,4.05,2.13,25.24
2020,11,28,18,98.22,4.04,2.02,24.31
2020,11,28,19,98.31,3.79,2.0,23.73
2020,11,28,20,98.38,3.72,2.0,23.23
2020,11,28,21,98.4,3.84,1.97,23.08
2020,11,28,22,98.36,3.91,1.97,22.94
2020,11,28,23,98.31,3.92,1.96,22.81
2020,11,29,0,98.23,4.19,2.05,22.74
2020,11,29,1,98.13,4.48,2.18,22.69
2020,11,29,2,98.08,4.28,2.16,22.56
2020,11,29,3,98.07,4.0,2.1,22.48
2020,11,29,4,98.11,3.9,2.1,22.38
2020,11,29,5,98.18,3.87,2.11,22.26
2020,11,29,6,98.25,3.73,2.17,23.08
2020,11,29,7,98.33,3.69,3.07,24.68
2020,11,29,8,98.38,4.25,3.65,25.99
2020,11,29,9,98.37,4.79,4.15,27.07
2020,11,29,10,98.32,5.35,4.62,27.87
2020,11,29,11,98.22,5.81,5.02,28.49
2020,11,29,12,98.12,6.15,5.28,28.75
2020,11,29,13,98.04,6.45,5.5,28.69
2020,11,29,14,97.98,6.74,5.66,28.46
2020,11,29,15,97.99,6.97,5.65,27.97
2020,11,29,16,98.04,6.42,4.89,26.98
2020,11,29,17,98.11,6.13,3.59,25.47
2020,11,29,18,98.18,5.9,3.15,24.58
2020,11,29,19,98.24,5.52,2.88,24.17
2020,11,29,20,98.28,5.33,2.77,23.82
2020,11,29,21,98.3,5.3,2.74,23.47
2020,11,29,22,98.29,5.39,2.77,23.19
2020,11,29,23,98.25,5.54,2.89,23.13
2020,11,30,0,98.2,6.4,3.43,23.14
2020,11,30,1,98.13,6.56,3.91,23.17
2020,11,30,2,98.07,6.14,3.51,22.94
2020,11,30,3,98.04,5.62,3.0,22.7
2020,11,30,4,98.09,5.24,2.71,22.58
2020,11,30,5,98.16,4.92,2.46,22.44
2020,11,30,6,98.25,4.62,2.96,22.94
2020,11,30,7,98.33,4.58,3.78,24.27
2020,11,30,8,98.38,5.35,4.54,25.67
2020,11,30,9,98.36,5.8,4.96,26.72
2020,11,30,10,98.29,6.01,5.14,27.52
2020,11,30,11,98.2,6.15,5.24,28.01
2020,11,30,12,98.1,6.31,5.33,28.32
2020,11,30,13,98.01,6.59,5.5,28.44
2020,11,30,14,97.96,6.76,5.55,28.22
2020,11,30,15,97.98,6.72,5.3,27.47
2020,11,30,16,98.05,6.3,4.57,26.54
2020,11,30,17,98.13,5.98,3.45,25.33
2020,11,30,18,98.22,5.83,3.13,24.71
2020,11,30,19,98.3,5.62,2.98,24.47
2020,11,30,20,98.36,5.74,3.23,24.33
2020,11,30,21,98.37,5.84,3.47,24.08
2020,11,30,22,98.33,6.08,3.55,23.73
2020,11,30,23,98.29,6.48,3.89,23.47
2020,12,1,0,98.23,6.71,4.18,23.21
2020,12,1,1,98.17,6.69,4.19,22.89
2020,12,1,2,98.13,6.64,3.96,22.48
2020,12,1,3,98.13,6.58,3.86,22.12
2020,12,1,4,98.2,6.39,3.58,21.75
2020,12,1,5,98.29,6.31,3.46,21.47
